ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
US20825C1045,CONOCOPHILLIPS,,,,26.71,28.95,40.49,53.41,58.89,64.12,71.71,75.11,83.95,82.51,81.31,81.09,78.71,79.44,75.32,67.6,64.07,63.78,67.08,66.46,64.83
US2091151041,CONSOLIDATED EDISON,,,,49.11,45.37,46.72,36.81,40.08,51.07,54.35,75.6,71.08,69.24,66.08,65.06,62.17,64.62,68.0,64.3,49.29,55.81,63.44,64.97,
US21036P1084,CONSTELLATION BRANDS 'A',,,,17.74,12.59,21.0,19.19,19.71,29.0,27.49,24.91,29.18,35.75,32.5,32.81,41.38,35.41,36.96,33.76,42.8,36.88,35.29,42.0,38.28
US2166484020,COOPER COS.,,,,,,13.08,19.47,21.44,25.97,22.14,23.85,27.68,24.38,21.88,24.2,39.95,42.81,45.83,48.44,42.2,61.38,59.2,59.29,53.54
US2193501051,CORNING,,,,20.61,25.05,38.74,40.1,67.04,70.85,63.93,68.74,63.02,53.93,50.27,51.4,48.53,50.34,61.23,57.4,56.23,56.23,59.07,67.73,
US22160K1051,COSTCO WHOLESALE,,,,45.46,37.37,44.61,30.71,43.72,47.76,43.35,43.53,47.02,68.54,69.07,69.69,66.91,69.13,56.71,62.23,66.14,66.03,65.54,72.77,70.48
US22822V1017,CROWN CASTLE,,,,,,19.32,18.27,33.32,19.46,18.77,25.54,24.67,28.99,24.34,31.2,24.89,30.65,33.83,37.58,60.3,64.05,66.68,63.04,68.24
US2310211063,CUMMINS,,,,45.33,38.47,30.02,41.23,36.01,38.17,56.34,58.36,69.62,64.94,73.9,74.61,76.37,74.39,76.61,69.1,70.57,68.18,67.76,68.55,
US23331A1097,D R HORTON,,,,21.4,9.62,30.26,24.04,30.91,30.96,28.77,28.37,30.87,30.54,31.79,30.14,29.57,38.83,37.27,39.16,37.94,38.0,42.04,46.78,48.66
US2333311072,DTE ENERGY,,,,19.4,15.45,23.06,25.22,40.21,51.2,58.31,64.3,56.44,53.43,56.33,61.72,64.45,65.74,62.71,65.36,79.95,77.63,82.34,,
US23355L1061,DXC TECHNOLOGY,,,,9.26,20.69,19.41,16.96,23.03,8.74,16.65,20.43,35.9,49.11,43.72,44.96,51.28,52.93,52.48,60.1,70.8,82.08,72.48,79.33,76.4
US2358511028,DANAHER,,,,,,,44.52,42.35,31.69,26.52,23.01,20.6,33.1,34.97,45.37,47.39,57.2,60.03,61.06,72.09,70.02,80.35,79.33,77.5
US2371941053,DARDEN RESTAURANTS,,,,33.34,33.93,35.66,47.73,29.46,42.35,43.56,67.38,60.4,58.91,59.45,61.93,53.67,54.69,54.95,59.77,55.13,56.16,56.87,48.36,57.15
US23918K1088,DAVITA,,,,,,37.46,33.16,33.72,42.36,44.62,53.42,55.26,54.56,49.37,59.38,68.86,54.0,58.76,60.71,59.45,57.01,68.38,72.9,73.61
US2441991054,DEERE,,,,,,,37.96,42.38,46.4,59.78,58.83,67.75,70.28,62.82,59.19,62.05,61.62,61.1,64.86,67.6,68.75,70.11,69.23,
US24790A1016,DENBURY DEAD - DELIST.02/11/23,,,,,,12.3,16.44,21.92,27.41,26.44,34.4,36.5,51.31,51.82,54.7,47.5,48.69,45.19,42.25,57.18,52.41,45.99,49.15,
US24906P1093,DENTSPLY SIRONA,,,,,,15.62,20.58,17.69,18.83,24.14,37.44,26.34,27.4,23.88,28.52,33.34,32.17,32.49,36.88,41.99,39.48,64.27,68.04,
US25179M1036,DEVON ENERGY,,,,19.37,22.87,19.56,29.16,30.66,24.2,30.48,35.17,35.77,42.62,41.45,42.65,41.26,42.87,59.34,62.23,60.84,53.56,57.68,54.95,54.64
US25271C2017,DIAMOND OFFSHORE DRILLING,,,,,,19.91,17.97,14.53,6.65,14.16,11.84,17.66,12.46,16.59,17.89,15.94,18.87,18.84,20.74,25.04,22.02,18.32,1.43,
US2546871060,WALT DISNEY,,,,51.31,48.04,43.39,57.18,54.29,67.49,72.23,75.09,62.46,64.79,60.83,60.82,61.63,63.51,64.88,63.65,73.12,74.96,75.99,64.88,68.11
US25470M1099,DISH NETWORK 'A' DEAD - DELIST.02/01/24,,,,,,18.81,16.69,16.62,7.63,16.13,12.32,15.43,12.51,15.91,14.48,10.1,17.46,17.95,19.1,21.92,25.53,20.05,34.79,20.83
US2567461080,DOLLAR TREE,,,,,,30.19,28.41,35.52,39.37,37.15,33.96,34.06,30.64,31.56,33.85,43.64,49.56,51.7,51.75,51.74,45.5,55.91,56.94,61.25
US25746U1097,DOMINION ENERGY,,,,26.27,28.94,25.4,52.72,62.43,49.24,58.35,67.77,69.03,67.92,67.06,64.88,72.02,78.87,81.26,81.21,80.01,81.63,78.29,80.58,81.42
US2578672006,R R DONNELLEY & SONS DEAD - DELIST.28/02/22,,,,33.71,31.27,25.0,27.72,32.19,53.39,57.62,65.49,68.12,69.84,61.98,58.96,64.49,68.23,54.8,58.77,63.37,57.24,54.56,,
US2600031080,DOVER,,,,25.01,17.9,15.49,28.35,19.3,23.15,39.36,38.77,41.01,55.14,49.49,52.33,51.11,65.75,63.44,62.16,59.73,60.64,64.66,66.21,66.24
US2644115055,DUKE REALTY DEAD - DELIST.03/10/22,,,,,,16.83,20.49,36.04,31.15,39.69,34.51,36.72,35.11,32.6,31.02,26.52,31.15,31.51,35.57,39.68,34.31,39.24,45.23,
US26441C2044,DUKE ENERGY,,,,35.09,41.13,33.31,19.15,48.04,57.17,72.43,72.15,71.92,77.83,71.28,74.4,75.76,75.16,75.57,69.7,64.78,68.67,67.25,67.99,69.51
US26875P1012,EOG RES.,,,,15.15,8.76,19.93,16.9,17.15,24.62,32.29,26.54,22.37,37.07,32.53,31.61,34.98,41.75,41.85,46.89,44.28,49.58,55.42,54.5,57.77
US26884L1098,EQT,,,,,,19.21,16.73,18.56,26.54,28.84,26.03,27.68,46.07,41.01,42.87,36.71,49.03,53.04,45.91,36.34,38.91,45.52,42.67,41.89
US2774321002,EASTMAN CHEMICAL,,,,56.72,42.58,45.34,45.93,29.73,20.64,25.35,33.71,38.03,37.71,65.3,60.57,74.21,65.19,70.28,77.35,77.24,80.22,83.07,79.36,83.89
US2774614067,EASTMAN KODAK,,,,,,53.58,56.87,58.85,48.88,58.39,72.22,63.72,64.66,57.63,50.49,43.93,49.34,45.47,38.56,41.45,36.36,36.52,36.85,33.22
US2786421030,EBAY,,,,45.15,42.56,46.35,45.85,44.63,40.78,32.37,37.86,40.66,34.86,46.61,40.61,42.57,42.49,54.94,56.25,53.03,54.56,58.19,65.64,73.34
US2788651006,ECOLAB,,,,,,30.74,29.36,58.27,39.39,52.67,52.54,63.77,58.58,60.58,62.93,67.97,65.95,70.79,67.58,69.78,70.33,74.99,75.51,76.58
US2810201077,EDISON INTL.,,,,46.47,51.28,54.03,33.54,27.18,38.46,38.31,36.85,36.84,32.41,28.17,32.01,39.07,48.26,62.02,71.35,71.58,83.23,83.34,77.82,74.99
US2855121099,ELECTRONIC ARTS,,,,,,,41.42,53.23,50.07,41.87,39.69,34.69,37.73,32.32,30.26,30.4,36.88,49.75,55.19,51.67,52.89,47.49,54.83,70.38
US2910111044,EMERSON ELECTRIC,,,,11.37,21.45,31.67,26.97,25.67,36.55,51.59,55.11,50.02,48.35,41.59,38.41,47.26,62.83,67.13,69.51,67.35,72.33,70.9,66.1,
US29364G1031,ENTERGY,,,,47.31,43.69,39.44,49.53,19.67,48.99,58.05,56.84,54.93,77.94,74.02,71.7,65.34,69.57,69.06,62.78,59.28,58.92,54.82,52.33,50.08
US2944291051,EQUIFAX,,,,15.04,25.79,14.83,13.3,15.24,18.77,13.93,26.07,25.4,36.24,32.44,32.84,23.95,26.51,31.42,34.55,33.11,32.83,47.37,46.44,44.5
US29476L1070,EQUITY RESD.TST.PROPS. SHBI,,,,21.97,28.69,35.58,38.35,37.21,37.77,34.22,34.67,39.83,33.34,39.73,35.46,30.68,38.27,57.25,64.28,65.17,67.04,61.9,61.96,62.61
US29670G1022,ESSENTIAL UTILITIES,,,,,,19.82,14.94,19.44,9.34,14.25,14.06,26.37,25.94,33.67,34.47,35.97,31.32,37.04,53.52,50.09,48.05,53.37,55.37,
US30161N1019,EXELON,,,,41.41,45.62,63.02,54.66,58.04,55.49,57.42,68.1,66.1,68.25,60.03,68.22,64.62,63.63,65.78,68.93,61.0,64.63,55.79,53.36,57.75
US30212P3038,EXPEDIA GROUP,,,,,,,5.1,6.89,7.13,11.41,7.4,11.45,8.66,9.91,12.59,14.45,14.68,15.55,24.74,28.29,23.17,41.64,,49.2
US3021301094,EXPEDITORS INTL.OF WASH.,,,,,,17.19,12.56,14.35,17.69,23.64,25.41,33.02,36.08,34.91,32.06,35.85,49.49,57.65,56.59,56.23,55.39,55.5,60.73,62.61
US30231G1022,EXXON MOBIL,,,,47.49,54.71,47.79,69.78,75.05,67.74,72.63,80.25,85.64,85.46,82.23,80.42,74.72,83.54,74.8,77.07,75.09,78.24,77.62,73.21,
US3024913036,FMC,,,,27.62,20.68,14.02,42.99,53.41,41.13,32.51,31.27,37.06,43.52,42.15,42.97,43.7,48.95,63.64,61.4,64.78,66.42,69.02,81.04,84.01
US3119001044,FASTENAL,,,,,,12.35,10.57,16.37,14.45,20.98,19.96,24.04,21.72,24.91,33.11,32.81,38.12,34.56,37.22,33.1,46.15,42.69,51.46,63.14
US3137451015,FEDERAL REALTY INV.TST.,,,,,,37.28,37.2,34.16,33.49,32.67,49.54,47.31,45.25,42.2,37.47,38.24,47.12,52.28,54.26,59.08,63.5,76.62,79.22,
US3142111034,FEDERATED HERMES B,,,,11.82,9.13,11.65,23.6,28.39,21.01,19.29,19.58,19.22,16.56,17.7,17.88,19.31,21.72,20.31,22.64,23.49,22.08,28.67,27.65,28.19
US31428X1063,FEDEX,,,,15.87,21.51,18.5,31.76,32.62,40.54,57.11,62.84,66.03,66.7,63.23,70.28,72.56,76.74,77.21,80.16,76.66,75.26,73.24,73.95,69.97
US31620M1062,FIDELITY NAT.INFO.SVS.,,,,,,,,16.77,27.65,39.08,27.78,24.85,40.03,37.22,39.78,37.63,30.31,29.07,44.09,58.55,63.13,60.91,63.94,57.52
US31620R3030,FIDELITY NAT.FINANCIAL,,,,,,,29.75,23.23,24.74,23.26,23.37,20.06,18.7,21.43,18.48,18.27,22.11,26.46,32.32,34.99,39.75,48.29,47.04,45.61
US3167731005,FIFTH THIRD BANCORP,,,,,40.95,56.07,38.28,31.27,40.45,50.66,52.79,58.63,53.2,51.03,43.92,55.41,51.11,58.28,64.47,65.58,72.44,77.78,75.66,68.6
US3205171057,FIRST HORIZON,,,,45.51,27.4,49.41,49.73,32.4,36.93,40.85,32.37,39.39,37.8,36.57,41.97,46.29,55.75,56.39,52.39,57.83,56.09,51.34,56.23,
US3377381088,FISERV,,,,10.59,17.21,13.35,13.29,24.16,17.1,17.33,11.54,14.53,14.9,15.71,15.15,21.33,29.0,24.88,30.5,31.0,24.98,34.93,58.07,61.67
US3379321074,FIRSTENERGY,,,,23.0,12.56,30.42,38.13,36.61,39.11,54.15,53.94,52.03,55.54,51.77,50.81,42.12,41.26,41.31,56.17,60.71,70.99,71.86,63.09,62.19
US3434121022,FLUOR,,,,11.02,14.01,10.63,22.21,33.61,37.77,70.73,74.03,69.47,67.91,66.86,68.26,65.88,67.26,66.59,63.24,64.35,64.27,62.38,66.91,74.66
US3448491049,FOOT LOCKER,,,,,,25.14,26.95,22.81,34.97,32.43,28.59,29.05,21.27,22.28,22.33,38.5,30.01,36.37,39.44,45.2,43.04,55.75,53.45,50.39
US3453708600,FORD MOTOR,,,,,,,63.96,62.81,74.47,83.03,75.8,75.63,75.58,72.76,73.51,71.8,79.06,78.32,78.48,82.8,80.64,76.46,76.44,72.17
US3546131018,FRANKLIN RESOURCES,,,,,,,27.03,55.05,52.45,50.58,33.88,49.92,44.89,48.08,44.96,38.09,48.14,48.91,57.91,58.55,54.76,55.51,53.66,50.31
US35671D8570,FREEPORT-MCMORAN,,,,24.22,12.44,16.38,33.83,52.94,59.56,78.35,84.8,84.36,86.28,81.71,78.79,80.97,80.81,87.1,84.2,83.99,83.21,82.0,81.77,81.38
US35909D1090,FRONTIER COMMUNICATIONS PARENT,,,,27.72,20.55,25.5,15.98,22.75,27.88,22.88,32.81,35.37,38.31,36.03,32.08,36.7,35.47,38.08,38.49,36.67,27.94,25.61,34.32,32.17
US36467W1099,GAMESTOP 'A',,,,,,,25.99,30.61,17.84,26.68,38.22,42.54,34.47,26.12,29.32,34.84,43.66,47.78,49.25,46.63,41.41,28.32,25.99,15.44
US3647601083,GAP,,,,,,,71.2,58.49,75.32,74.39,83.93,79.59,84.86,85.12,85.5,85.43,92.09,87.76,91.12,89.29,87.96,88.73,84.43,76.38
US3695501086,GENERAL DYNAMICS,,,,42.04,36.82,41.03,26.85,33.86,42.5,36.48,35.29,36.95,46.08,37.15,40.18,51.85,56.21,58.16,62.92,56.76,63.39,53.42,63.68,67.17
US3703341046,GENERAL MILLS,,,,34.25,39.61,47.44,53.87,54.77,68.6,73.48,74.95,84.19,84.25,84.95,81.31,73.4,70.97,73.68,74.76,76.61,74.91,74.03,75.54,
US3724601055,GENUINE PARTS,,,,5.86,10.87,11.09,18.52,5.57,15.68,18.29,19.75,16.85,17.36,12.53,18.04,21.06,20.9,20.86,31.4,31.57,40.38,43.64,41.16,53.16
US37247D1063,GENWORTH FINANCIAL CL.A,,,,,,49.91,49.0,49.8,51.89,40.27,41.72,33.97,32.84,44.82,41.88,54.31,51.68,50.29,51.01,57.19,53.9,65.33,70.02,
US3755581036,GILEAD SCIENCES,,,,,,,31.22,34.87,32.43,21.09,22.6,32.77,45.81,47.44,50.22,67.42,68.39,80.58,81.83,83.94,82.85,84.48,82.58,
US37959E1029,GLOBE LIFE,,,,17.51,22.15,23.81,31.03,34.9,22.34,24.19,22.87,19.86,29.95,23.48,30.84,33.5,42.07,42.66,47.9,48.52,51.49,45.94,60.39,61.31
US38141G1040,GOLDMAN SACHS GP.,,,,51.55,28.84,56.62,63.03,62.08,46.43,47.97,71.88,59.78,58.31,56.93,59.78,63.05,67.43,59.0,66.39,70.74,82.74,88.53,87.45,86.34
US3825501014,GOODYEAR TIRE & RUB.,,,,26.1,22.7,28.89,11.83,23.51,43.87,51.62,50.34,53.8,56.39,59.08,56.07,52.03,52.9,53.03,53.32,60.67,56.18,57.07,68.85,68.08
US3846371041,GRAHAM HOLDINGS 'B',,,,,,24.43,21.58,22.85,22.48,19.33,19.21,14.77,23.11,23.85,23.41,23.65,30.23,26.66,30.8,24.79,23.07,27.84,26.28,22.96
US3848021040,WW GRAINGER,,,,18.5,19.58,22.69,23.44,34.5,34.22,46.68,52.06,50.51,43.71,42.78,57.72,52.11,58.96,57.88,60.2,71.66,74.42,75.78,75.73,75.63
US40434L1052,HP,,,,49.46,49.33,63.22,82.42,87.41,84.14,80.72,71.35,79.29,76.41,72.92,73.21,71.95,70.41,73.62,77.12,79.75,78.14,79.44,79.76,76.38
US4062161017,HALLIBURTON,,,,42.95,38.82,33.45,54.09,78.37,75.36,73.28,64.24,68.73,74.26,75.19,71.61,68.39,76.68,77.18,78.42,83.92,86.63,91.34,88.02,86.01
US4103451021,HANESBRANDS,,,,,,,,30.31,46.99,52.54,46.39,55.72,52.97,53.06,51.38,57.58,62.63,62.47,66.56,66.62,74.78,76.08,69.93,72.16
US4128221086,HARLEY-DAVIDSON,,,,,,,23.04,20.75,20.36,25.89,31.73,31.42,37.99,32.03,33.74,34.08,45.07,46.6,51.6,50.92,55.95,47.46,49.12,45.95
US4158641070,ENVIRI,,,,,,36.68,33.82,32.23,38.33,38.49,25.13,29.81,34.01,16.67,23.6,21.38,30.56,37.94,38.31,52.77,63.82,65.86,67.72,57.84
US4165151048,HARTFORD FINL.SVS.GP.,,,,31.03,29.31,46.1,20.98,56.54,45.63,51.66,66.44,65.27,66.52,61.3,64.48,56.13,60.53,63.97,76.74,73.68,75.03,79.59,78.01,
US4180561072,HASBRO,,,,21.81,17.48,25.41,30.98,26.54,57.72,55.31,56.71,63.2,75.7,77.36,72.71,78.38,84.53,85.66,87.4,79.56,78.31,78.02,83.78,
US42250P1030,HEALTHPEAK PROPERTIES,,,,,,32.35,20.86,15.35,31.57,33.57,37.92,43.82,55.29,76.54,75.41,70.93,80.61,73.73,76.72,79.76,89.28,89.35,88.67,
US4234521015,HELMERICH & PAYNE,,,,,,,,,11.3,8.87,7.88,8.17,10.74,7.77,7.76,12.59,24.7,18.71,21.52,31.35,29.37,27.53,38.36,43.59
US4278661081,HERSHEY,,,,15.19,20.78,28.93,28.84,21.24,34.54,34.72,74.64,69.15,67.52,66.57,70.2,71.84,72.6,75.66,75.0,76.37,77.43,78.92,87.18,85.38
US42809H1077,HESS,,,,13.9,23.09,27.66,30.03,52.1,67.88,68.4,70.65,69.4,73.63,70.45,70.74,74.74,77.26,71.12,75.69,76.31,79.62,77.17,75.36,73.59
US4364401012,HOLOGIC,,,,,,,20.36,16.34,13.99,18.51,25.48,17.75,32.68,32.49,30.91,24.72,32.71,43.26,50.93,51.48,70.81,74.01,69.79,67.35
US4370761029,HOME DEPOT,,,,42.22,44.16,49.84,47.45,42.57,49.21,66.09,64.09,67.15,60.45,68.23,62.85,78.28,70.41,80.7,83.57,74.03,71.87,71.88,68.38,68.22
US4385161066,HONEYWELL INTL.,,,,23.91,34.29,40.06,39.46,40.97,45.18,47.27,37.94,49.96,62.53,64.72,68.14,53.52,63.33,66.66,67.71,73.23,73.69,80.32,81.83,
US4404521001,HORMEL FOODS,,,,,,,,,45.69,57.51,64.41,63.25,69.5,72.4,71.89,60.4,58.93,64.99,68.96,68.47,69.47,68.1,75.39,70.62
US44107P1049,HOST HOTELS & RESORTS REIT,,,,,,37.85,36.04,34.25,40.46,39.67,27.24,65.31,63.71,67.94,69.47,70.92,76.19,80.99,79.94,86.22,89.49,83.89,86.53,85.24
US4448591028,HUMANA,,,,30.36,27.39,59.85,50.37,52.4,52.82,59.96,58.96,53.71,62.71,59.46,59.85,78.73,85.42,84.19,85.41,86.26,86.75,88.38,,
US4461501045,HUNTINGTON BCSH.,,,,28.49,17.03,35.81,33.86,33.52,33.85,50.67,44.88,41.78,38.46,41.42,41.32,44.12,46.84,57.48,68.04,80.27,80.99,78.66,74.15,73.88
US45073V1089,ITT,,,,26.52,28.53,36.41,27.84,51.66,70.46,76.94,67.46,55.85,47.33,46.78,47.81,58.08,54.71,58.3,59.75,68.61,69.65,78.31,78.94,79.41
US4523081093,ILLINOIS TOOL WORKS,,,,20.7,23.83,22.09,14.19,22.77,37.22,35.97,27.51,43.29,49.16,44.33,48.37,40.02,45.32,45.15,48.08,47.29,52.75,65.96,63.9,62.03
US4581401001,INTEL,,,,65.71,43.07,51.01,76.85,79.86,72.59,91.29,94.93,95.16,90.5,91.31,85.7,91.39,90.42,89.25,87.23,88.06,88.93,88.1,85.51,
US45866F1049,INTERCONTINENTAL EX.,,,,,,,37.28,37.94,30.46,32.09,26.96,19.86,24.36,22.55,29.72,43.71,61.79,69.73,62.3,68.06,67.66,56.23,65.55,68.22
US4592001014,INTERNATIONAL BUS.MCHS.,,,,54.73,76.55,63.2,69.19,61.83,76.69,71.0,69.47,77.25,71.01,72.07,78.71,72.91,80.88,76.03,77.1,84.79,74.18,71.69,73.88,74.01
US4595061015,INTL.FLAVORS & FRAG.,,,,11.32,7.3,15.68,21.97,15.84,24.65,32.54,32.08,57.87,65.58,74.8,73.68,74.47,77.06,75.45,81.02,80.58,86.39,84.78,81.67,
US4601461035,INTERNATIONAL PAPER,,,,,,,54.85,56.86,53.24,44.14,47.16,60.87,62.37,70.59,64.69,61.92,62.96,66.56,68.85,69.52,66.27,69.33,70.01,67.39
US4606901001,INTERPUBLIC GROUP,,,,25.69,34.07,40.77,30.05,26.91,32.12,41.51,42.07,51.78,56.1,56.91,53.7,54.97,61.75,58.23,60.49,68.0,60.89,67.66,65.95,
US4612021034,INTUIT,,,,39.46,31.75,39.68,38.81,37.52,38.59,33.76,46.33,51.09,71.8,62.18,64.31,69.93,72.84,77.75,79.11,87.04,79.89,77.35,73.5,82.63
US46120E6023,INTUITIVE SURGICAL,,,,,,,,,21.73,29.89,30.62,32.0,24.63,33.48,29.99,36.3,43.42,43.62,42.56,47.29,51.1,59.52,60.7,59.0
US46284V1017,IRON MOUNTAIN,,,,,,12.24,8.03,9.25,18.86,33.77,39.18,43.23,36.17,52.37,56.14,69.98,72.86,73.63,74.63,75.38,76.25,76.53,77.73,
US46625H1005,JP MORGAN CHASE & CO.,,,,34.47,25.99,33.81,33.69,37.46,77.8,73.24,78.38,63.31,66.48,72.66,71.38,71.37,77.84,81.52,85.71,79.61,83.85,85.55,81.26,78.43
US4663131039,JABIL,,,,30.61,31.75,29.98,25.88,33.85,38.84,38.52,57.33,53.98,44.0,48.75,51.61,48.09,59.06,65.32,68.5,66.57,72.71,69.06,66.38,72.11
US46982L1089,JACOBS SOLUTIONS,,,,,,19.29,17.17,16.53,24.98,31.03,47.09,51.21,67.17,66.99,61.65,62.13,55.76,60.74,62.31,61.3,65.5,79.32,80.16,77.89
US4781601046,JOHNSON & JOHNSON,,,,78.64,65.78,63.23,69.61,84.8,70.5,79.72,86.16,92.21,90.18,82.75,89.87,90.69,91.06,87.29,84.65,85.04,84.73,86.76,87.19,
US48203R1041,JUNIPER NETWORKS,,,,,,19.84,25.46,24.73,41.39,31.41,54.27,51.2,56.03,57.23,47.99,44.99,57.84,59.42,66.83,69.18,79.63,83.61,75.97,71.44
US4824801009,KLA,,,,11.91,9.69,21.74,22.38,16.0,39.7,35.56,33.03,42.62,49.28,55.28,59.6,58.78,54.36,58.34,54.59,51.4,55.96,58.44,57.5,55.46
US48666K1097,KB HOME,,,,5.99,12.32,23.22,7.15,21.26,47.3,47.65,44.55,49.32,47.11,44.43,44.12,41.39,54.68,50.6,56.02,59.79,62.85,71.55,72.97,66.84
US4878361082,KELLANOVA,,,,14.23,8.9,13.31,26.11,22.61,58.13,67.97,60.4,64.29,67.78,69.6,70.94,70.98,72.36,76.8,77.31,78.38,82.62,82.7,78.95,
US4932671088,KEYCORP,,,,7.99,12.84,23.95,25.86,21.46,28.43,45.04,55.5,46.43,60.19,64.84,62.48,69.34,68.12,69.42,76.81,76.07,68.33,62.54,70.61,70.83
US4943681035,KIMBERLY-CLARK,,,,41.67,51.71,49.89,65.26,52.34,62.97,66.14,70.63,76.13,84.11,66.73,69.3,61.89,63.79,68.08,69.7,70.12,74.09,77.83,78.95,
US49446R1095,KIMCO REALTY,,,,31.03,29.48,29.73,30.46,35.24,35.33,22.13,22.21,33.31,44.35,34.47,46.79,64.16,70.06,68.62,74.46,80.07,81.73,83.12,81.51,80.57
US5002551043,KOHL'S,,,,38.01,36.72,42.92,40.82,45.35,55.94,59.89,71.7,69.0,75.31,73.58,70.06,74.72,77.26,74.96,76.51,74.06,64.55,73.93,76.37,78.1
US5010441013,KROGER,,,,25.18,23.09,24.79,56.91,48.84,44.16,53.94,68.42,59.88,58.92,66.31,70.84,65.53,69.33,69.59,67.33,83.39,79.02,80.87,83.8,78.24
US50540R4092,LABORATORY CORP.OF AM. HDG.,,,,35.65,37.62,40.67,34.45,29.69,40.76,39.71,50.23,57.78,54.53,50.65,49.4,52.3,52.32,55.06,63.61,74.98,70.07,65.62,70.48,76.68
US5128071082,LAM RESEARCH,,,,,,,21.49,23.82,22.27,18.99,14.82,22.41,38.69,34.4,49.26,48.07,52.73,58.06,63.43,64.91,64.28,69.89,74.76,74.28
US5128161099,LAMAR ADVERTISING 'A',,,,,,,28.37,29.01,14.37,14.05,11.74,21.18,17.4,16.3,14.34,18.19,23.25,29.69,30.74,29.2,31.91,31.56,31.09,31.77
US5178341070,LAS VEGAS SANDS,,,,,,13.28,14.67,12.59,16.59,13.34,11.74,23.69,36.03,43.79,54.1,46.36,49.08,53.01,51.67,59.86,62.44,55.91,63.39,68.82
US5184391044,ESTEE LAUDER COS.'A',,,,8.48,9.45,5.5,10.84,11.11,42.63,40.13,48.33,37.18,32.85,41.08,48.42,55.02,56.45,61.26,62.59,60.8,62.42,65.48,69.36,70.16
US5218652049,LEAR,,,,,,20.97,26.47,14.36,10.62,16.17,20.33,22.96,21.14,33.74,34.92,33.05,37.33,57.66,63.3,70.23,71.29,75.52,74.4,71.68
US5246601075,LEGGETT&PLATT,,,,25.54,29.51,22.59,19.39,18.35,15.81,28.44,28.88,26.56,35.73,30.29,28.08,33.46,37.91,41.99,47.56,48.8,53.16,59.61,70.8,
US5260571048,LENNAR 'A',,,,18.56,13.27,19.15,15.14,15.61,13.54,22.52,22.97,21.45,22.15,16.46,14.78,19.54,21.04,26.72,32.62,25.39,23.78,22.33,26.09,37.79
US5324571083,ELI LILLY,,,,30.91,27.79,38.63,57.68,45.54,47.98,61.02,73.76,72.49,68.26,75.26,69.39,64.94,66.89,71.53,70.47,72.33,70.07,68.91,66.07,
US5341871094,LINCOLN NATIONAL,,,,32.88,26.04,24.03,28.58,27.72,31.83,46.63,46.06,49.94,48.35,44.24,48.28,40.07,48.79,53.29,54.96,56.11,56.39,59.1,63.25,
US5398301094,LOCKHEED MARTIN,,,,28.84,28.74,23.45,44.18,38.5,44.31,59.59,63.65,59.84,63.52,53.47,49.83,74.97,74.2,82.74,85.3,79.95,81.27,75.39,68.22,68.52
US5404241086,LOEWS,,,,6.45,30.57,31.61,31.67,40.2,40.55,38.11,23.19,28.35,27.28,25.17,24.3,24.53,30.8,31.73,28.23,44.3,45.0,40.84,39.3,40.62
US5486611073,LOWE'S COMPANIES,,,,34.43,17.61,27.98,29.74,29.07,45.24,42.77,47.27,52.08,51.05,69.14,61.74,75.23,79.49,78.52,81.59,79.52,67.84,77.78,82.33,80.35
US5502411037,LUMEN TECHNOLOGIES,,,,14.89,21.52,21.63,14.9,18.44,15.78,16.35,17.47,18.31,51.54,47.12,42.42,54.29,60.37,61.11,62.15,57.94,57.57,52.66,56.44,
US55261F1049,M&T BANK,,,,13.49,28.03,30.96,36.13,30.89,29.2,30.55,31.79,31.0,33.77,34.86,29.61,36.6,42.96,45.12,42.11,45.73,51.77,67.33,71.8,84.54
US5526901096,MDU RESOURCES GROUP,,,,,,,,,53.13,50.03,42.42,39.13,35.97,35.49,31.16,35.4,34.68,40.14,38.74,45.15,45.18,37.23,40.71,47.63
US5529531015,MGM RESORTS INTL.,,,,13.13,8.62,15.78,26.43,28.46,27.27,34.27,34.47,36.68,55.25,57.48,53.67,57.92,58.01,61.74,63.26,62.32,64.6,60.46,72.07,71.24
US5543821012,MACERICH,,,,,,26.92,21.75,28.25,29.59,46.08,45.38,52.99,56.42,49.08,53.73,45.47,69.8,72.78,80.06,80.04,83.09,80.93,79.79,80.25
US55616P1049,MACY'S,,,,26.77,30.5,30.98,39.35,41.65,43.02,54.47,53.3,55.7,52.66,54.31,55.18,57.6,62.77,61.4,62.95,62.59,67.78,59.53,66.39,60.16
US5635714059,MANITOWOC,,,,,,,20.5,34.74,21.6,20.32,45.61,34.34,24.12,24.49,13.71,14.18,11.51,9.89,16.23,15.87,25.17,21.67,27.89,34.98
US56418H1005,MANPOWERGROUP,,,,33.06,30.98,29.67,48.56,53.18,51.57,59.15,62.8,75.84,69.16,73.07,75.48,78.87,77.39,76.4,73.24,78.59,77.08,77.6,72.34,73.61
US5658491064,MARATHON OIL,,,,76.04,66.83,64.29,60.45,39.56,76.05,83.28,77.39,77.37,74.28,71.25,65.55,67.26,67.3,67.01,66.82,61.64,64.0,72.34,69.15,67.94
