ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
US1508701034,CELANESE,,,,,,26.21,25.41,22.56,21.38,25.3,37.7,37.78,32.4,34.51,42.12,58.76,52.3,45.37,38.56,35.86,45.18,51.28,62.31,
US15189T1079,CENTERPOINT EN.,,,,9.39,20.3,10.99,11.15,17.39,29.5,41.57,40.29,33.22,39.49,33.08,36.49,25.29,25.46,29.46,39.11,28.08,35.99,23.36,27.98,31.13
US1598641074,CHAS.RVR.LABS.INTL.,,,,,,47.26,29.79,23.0,47.0,55.49,62.8,57.88,59.33,71.43,68.66,70.49,76.35,84.02,89.58,90.87,88.31,86.1,84.31,
US1651677353,CHESAPEAKE ENERGY,,,,12.47,14.77,19.47,23.43,17.47,20.82,39.83,36.8,37.89,43.99,42.08,42.22,45.4,44.45,40.94,41.35,38.56,37.52,73.18,70.14,71.38
US1667641005,CHEVRON,,,,57.37,43.91,57.35,88.81,91.41,81.01,85.65,63.3,57.72,66.52,66.76,63.81,59.26,72.18,62.31,91.05,88.43,87.0,85.95,84.23,74.75
US1686151028,CHICO'S FAS DEAD - DELIST.05/01/24,,,,,,62.82,56.5,55.14,49.5,46.99,38.44,38.58,36.22,38.03,45.42,53.11,52.62,50.5,48.85,47.26,49.34,49.06,56.76,53.68
US1717793095,CIENA,,,,23.98,23.98,15.27,47.09,30.6,27.26,42.27,38.02,37.32,28.69,33.49,25.15,42.06,52.19,52.3,55.85,52.85,67.31,67.19,61.97,
US1720621010,CINCINNATI FINL.,,,,19.81,11.69,48.56,41.43,32.74,38.03,37.93,29.07,28.66,27.46,26.84,28.52,29.2,38.86,45.25,46.46,44.5,49.35,52.95,47.89,
US17275R1023,CISCO SYSTEMS,,,,50.23,80.83,68.51,80.46,87.01,77.07,82.07,86.63,89.81,90.6,93.18,94.25,94.1,90.77,92.57,92.63,92.82,94.31,93.2,93.29,93.3
US1729081059,CINTAS,,,,19.44,19.93,16.38,28.2,24.42,43.52,70.4,78.79,71.46,78.75,77.66,78.27,77.43,76.91,65.95,66.59,61.36,52.27,58.89,67.66,72.53
US1729674242,CITIGROUP,,,,37.23,39.6,41.93,69.89,75.03,72.49,67.86,67.36,72.83,75.09,73.74,72.63,81.79,82.62,82.44,86.97,86.27,84.75,82.56,79.95,80.88
US1773761002,CITRIX SYS. DEAD - DELIST.03/10/22,,,,10.05,15.73,16.01,27.04,30.04,43.07,34.43,25.75,28.33,41.13,44.94,38.56,53.33,61.03,65.91,67.2,67.86,71.41,70.88,,
US1858991011,CLEVELAND CLIFFS,,,,,,,,,39.8,72.63,75.6,77.84,72.34,77.96,75.97,63.21,57.36,56.73,52.41,44.79,40.93,48.62,61.23,56.16
US1890541097,CLOROX,,,,4.5,3.79,11.32,13.7,20.56,43.36,47.04,43.48,58.25,50.54,60.8,53.16,53.55,54.03,65.99,63.5,62.13,69.97,78.06,78.63,78.62
US1912161007,COCA COLA,,,,31.56,26.38,32.95,93.38,93.66,95.18,92.37,93.49,95.07,93.76,90.5,87.12,84.52,79.36,80.47,81.34,77.25,77.76,86.74,85.22,85.6
US1924461023,COGNIZANT TECH.SLTN.'A',,,,,,71.23,69.0,69.91,57.45,51.85,62.42,79.9,82.44,86.14,83.65,85.29,86.87,87.52,85.07,88.08,87.84,87.77,77.56,78.23
US1941621039,COLGATE-PALM.,,,,41.45,59.02,56.15,46.32,40.44,72.83,79.97,79.76,75.22,71.54,71.64,73.89,77.6,86.01,86.67,90.75,90.76,89.41,94.59,93.84,93.47
US20030N1019,COMCAST A,,,,13.55,3.4,24.31,23.21,24.47,53.14,55.78,53.23,52.46,51.53,50.88,52.73,61.77,60.26,68.18,57.27,60.62,57.46,65.37,66.0,
US2003401070,COMERICA,,,,13.73,18.32,27.4,32.16,29.48,32.02,43.06,43.67,62.17,61.64,65.39,62.68,60.42,61.36,66.2,69.16,67.34,65.88,64.07,61.92,58.71
US2036681086,COMMUNITY HEALTH SYSTEMS,,,,,,20.58,17.36,22.83,50.0,46.96,67.82,39.83,52.73,41.34,38.34,52.33,41.85,45.96,46.43,43.1,42.67,44.79,35.53,55.07
US2058871029,CONAGRA BRANDS,,,,,,,45.56,43.76,65.3,75.17,72.71,77.56,75.88,78.14,78.74,74.02,71.89,68.42,67.62,63.74,66.64,70.51,75.08,73.8
US20825C1045,CONOCOPHILLIPS,,,,27.72,13.23,38.55,45.75,56.17,56.18,60.79,58.56,77.24,77.24,74.45,72.35,71.15,72.64,65.01,72.74,68.77,67.83,78.3,81.93,78.69
US2091151041,CONSOLIDATED EDISON,,,,31.1,36.32,44.05,33.49,30.82,51.99,53.77,60.01,56.35,55.59,52.67,53.01,48.91,60.63,60.45,64.67,49.15,60.18,58.76,63.95,
US21036P1084,CONSTELLATION BRANDS 'A',,,,16.02,18.29,23.89,13.83,14.27,37.02,34.62,31.81,32.46,31.39,29.3,30.07,37.6,36.71,39.43,37.78,52.7,49.26,47.28,59.69,56.96
US2166484020,COOPER COS.,,,,,,19.53,21.66,13.5,20.2,15.74,16.6,18.07,12.57,11.36,17.05,33.07,34.36,37.97,41.22,38.09,57.19,57.99,58.6,57.02
US2193501051,CORNING,,,,33.46,49.81,52.37,34.92,64.56,79.85,66.0,63.89,59.79,58.59,50.63,53.07,43.78,40.66,51.83,58.35,60.23,58.48,59.96,67.96,
US22160K1051,COSTCO WHOLESALE,,,,62.96,57.94,57.56,28.77,56.19,48.41,34.42,33.66,45.34,64.41,62.08,65.39,62.0,59.74,57.34,53.37,46.75,52.84,46.8,47.15,47.23
US22822V1017,CROWN CASTLE,,,,,,38.86,37.14,55.07,38.78,42.89,45.77,42.93,45.49,44.28,44.46,43.17,32.39,38.53,42.83,60.82,57.8,62.58,52.57,49.81
US2310211063,CUMMINS,,,,24.31,33.88,15.28,43.21,36.36,42.0,64.19,61.69,65.58,63.12,73.65,73.5,74.88,75.32,78.41,77.96,79.51,74.94,71.66,78.78,
US23331A1097,D R HORTON,,,,19.68,10.7,32.38,26.9,30.66,24.27,17.36,19.08,19.35,19.85,18.69,14.33,15.63,21.14,17.58,24.83,21.92,20.13,23.73,37.46,40.83
US2333311072,DTE ENERGY,,,,19.71,14.48,14.32,16.25,45.38,57.08,54.89,49.64,40.5,35.27,39.6,50.97,51.22,53.2,58.87,45.89,60.74,63.65,70.17,,
US23355L1061,DXC TECHNOLOGY,,,,11.84,18.22,15.36,15.08,20.22,6.59,22.82,22.74,49.77,48.23,64.63,59.97,73.35,80.35,80.4,88.2,87.67,87.09,84.94,83.21,79.76
US2358511028,DANAHER,,,,,,,39.86,41.06,24.0,22.81,23.03,24.98,44.1,49.21,58.18,56.15,60.2,69.09,75.58,77.6,78.47,88.45,88.06,87.27
US2371941053,DARDEN RESTAURANTS,,,,29.64,46.11,24.97,58.61,29.98,62.04,60.12,68.5,59.54,59.53,64.95,66.84,61.52,60.07,68.29,68.41,68.24,70.25,71.77,70.43,70.02
US23918K1088,DAVITA,,,,,,31.69,35.88,25.24,43.91,57.47,57.75,42.99,51.45,39.58,55.03,65.73,48.34,55.22,55.5,54.28,62.38,66.37,63.2,62.25
US2441991054,DEERE,,,,,,,57.49,65.26,64.85,74.58,70.0,74.29,79.11,68.53,63.4,66.87,67.81,66.59,71.83,73.24,78.05,77.53,79.16,
US24790A1016,DENBURY DEAD - DELIST.02/11/23,,,,,,6.28,7.49,16.4,22.13,24.15,33.24,31.27,36.1,35.12,38.68,36.23,36.8,31.87,28.92,63.21,57.09,44.7,48.68,
US24906P1093,DENTSPLY SIRONA,,,,,,6.72,5.15,3.81,5.42,21.01,30.54,26.72,32.49,31.01,37.85,35.07,38.61,47.02,55.08,57.82,53.16,82.11,79.79,
US25179M1036,DEVON ENERGY,,,,15.4,10.0,13.7,34.49,20.67,26.32,31.16,28.88,29.12,31.09,31.39,31.44,34.85,37.89,69.27,66.38,66.87,69.8,68.65,66.72,66.95
US25271C2017,DIAMOND OFFSHORE DRILLING,,,,,,34.53,31.14,21.36,13.58,27.29,22.12,23.44,17.5,25.71,26.05,22.11,26.01,26.92,26.08,26.33,25.14,28.8,0.54,
US2546871060,WALT DISNEY,,,,37.43,32.25,24.92,44.15,38.44,74.56,77.41,75.08,77.79,88.81,91.09,91.31,89.28,89.5,86.44,89.18,83.83,85.04,85.88,86.4,83.85
US25470M1099,DISH NETWORK 'A' DEAD - DELIST.02/01/24,,,,,,23.92,19.38,10.91,7.23,19.09,17.78,18.02,19.45,16.1,14.67,15.45,16.51,16.77,20.41,26.79,26.77,30.06,37.81,34.94
US2567461080,DOLLAR TREE,,,,,,29.35,38.66,24.74,38.66,40.84,40.92,49.95,53.51,37.5,36.33,43.06,54.43,53.68,45.23,47.69,55.93,67.89,63.24,64.69
US25746U1097,DOMINION ENERGY,,,,25.94,22.13,19.67,51.55,49.41,47.89,51.39,59.52,57.64,58.78,61.16,53.61,62.14,67.79,77.27,76.26,78.84,75.99,73.99,79.29,76.48
US2578672006,R R DONNELLEY & SONS DEAD - DELIST.28/02/22,,,,43.19,34.71,36.42,33.74,42.24,49.41,47.17,48.82,59.44,58.44,45.87,47.76,59.52,70.37,68.52,70.2,70.36,75.09,71.68,,
US2600031080,DOVER,,,,7.45,10.41,10.03,23.29,33.43,23.29,14.43,25.15,26.95,42.14,35.95,37.52,41.04,55.51,56.08,45.99,41.05,43.05,42.32,48.24,46.43
US2644115055,DUKE REALTY DEAD - DELIST.03/10/22,,,,,,19.12,31.36,54.77,54.19,55.62,60.95,58.74,61.33,60.77,58.86,57.34,67.07,69.15,66.85,68.69,63.47,57.67,59.51,
US26441C2044,DUKE ENERGY,,,,50.75,57.72,57.21,20.67,62.18,65.6,66.34,72.81,68.08,68.62,67.51,67.98,70.92,75.28,75.72,71.45,63.54,70.9,69.0,69.37,65.53
US26875P1012,EOG RES.,,,,5.22,5.62,21.11,10.25,14.76,23.42,43.42,31.54,29.61,35.07,34.05,34.18,32.26,29.82,31.62,35.34,34.46,32.73,46.83,48.19,52.94
US26884L1098,EQT,,,,,,22.75,18.5,22.96,23.63,31.35,28.94,33.3,40.2,32.75,31.88,31.94,35.2,35.81,35.27,38.31,35.75,36.74,34.14,40.73
US2774321002,EASTMAN CHEMICAL,,,,44.05,26.12,35.55,64.29,20.84,24.76,20.49,26.58,35.15,30.02,54.33,54.23,61.33,57.91,72.57,75.28,74.09,83.4,83.14,77.94,91.03
US2774614067,EASTMAN KODAK,,,,,,66.0,61.29,49.4,37.78,47.69,74.08,73.61,81.2,73.47,63.92,66.3,69.3,56.39,39.82,51.47,43.41,48.32,41.07,36.75
US2786421030,EBAY,,,,43.6,44.4,41.77,66.44,67.01,45.92,39.7,43.8,42.06,45.29,49.42,49.4,52.15,57.78,55.05,57.6,57.77,57.77,64.54,64.35,71.6
US2788651006,ECOLAB,,,,,,30.28,24.23,70.67,48.05,65.26,59.61,74.62,69.58,57.95,78.85,90.16,83.15,87.88,85.87,83.22,83.23,88.7,90.48,92.66
US2810201077,EDISON INTL.,,,,52.05,52.61,52.33,41.59,29.69,23.12,32.65,26.45,35.58,33.53,32.76,25.79,40.74,43.02,62.86,61.3,69.02,81.2,81.61,79.27,78.45
US2855121099,ELECTRONIC ARTS,,,,,,,18.8,43.74,37.71,33.64,47.23,43.3,43.41,34.55,44.07,44.62,48.9,50.36,51.45,51.73,50.0,51.23,59.93,70.05
US2910111044,EMERSON ELECTRIC,,,,19.73,34.08,37.64,32.34,30.4,29.1,62.36,64.79,62.91,65.23,51.54,51.86,47.49,79.36,84.13,82.08,74.16,69.42,67.15,69.13,
US29364G1031,ENTERGY,,,,54.37,47.72,52.24,60.73,23.98,58.24,59.09,63.42,60.7,73.49,71.77,71.18,67.71,70.01,68.38,67.1,64.8,56.9,59.86,52.43,50.92
US2944291051,EQUIFAX,,,,10.64,15.69,11.89,19.13,17.38,27.87,19.7,47.71,44.75,43.09,42.67,43.12,36.68,36.68,39.58,41.89,29.58,27.15,33.89,33.75,31.87
US29476L1070,EQUITY RESD.TST.PROPS. SHBI,,,,49.56,41.25,53.87,54.13,51.54,52.91,42.24,38.42,37.4,35.31,46.96,50.03,53.54,73.34,82.19,84.45,80.76,81.78,64.85,62.6,67.2
US29670G1022,ESSENTIAL UTILITIES,,,,,,28.6,25.14,18.23,12.94,9.48,22.54,28.4,28.08,38.39,42.74,40.78,41.52,43.58,46.87,34.31,39.62,31.97,43.75,
US30161N1019,EXELON,,,,32.53,32.53,58.66,68.23,69.73,60.98,62.8,62.95,62.63,63.41,59.35,64.8,66.53,67.19,62.64,59.47,48.64,51.3,53.14,52.0,53.15
US30212P3038,EXPEDIA GROUP,,,,,,,6.65,9.27,10.45,20.44,10.78,12.45,15.72,17.92,18.99,21.96,22.28,24.16,35.72,36.51,29.98,46.76,,51.39
US3021301094,EXPEDITORS INTL.OF WASH.,,,,,,33.05,25.2,28.17,38.73,37.43,33.0,49.9,57.47,46.21,47.84,34.59,37.25,49.26,49.48,55.55,53.33,50.06,53.2,53.35
US30231G1022,EXXON MOBIL,,,,37.48,51.76,46.35,68.55,76.84,73.26,78.67,81.78,88.46,89.34,87.9,84.36,81.04,87.48,83.39,80.89,76.45,74.98,69.27,64.0,
US3024913036,FMC,,,,4.53,2.63,4.26,37.03,37.57,45.79,35.75,37.81,45.32,46.36,47.4,46.03,40.98,41.0,64.5,62.98,57.11,60.61,62.81,70.71,76.55
US3119001044,FASTENAL,,,,,,11.13,10.3,7.3,23.48,17.28,16.39,20.43,17.56,18.41,35.53,30.13,40.82,37.92,37.6,33.57,33.26,31.71,33.43,45.54
US3137451015,FEDERAL REALTY INV.TST.,,,,,,41.11,43.2,35.39,26.57,29.18,31.72,37.51,25.18,21.92,24.55,21.43,44.97,47.79,43.66,50.77,58.76,69.58,70.12,
US3142111034,FEDERATED HERMES B,,,,16.16,12.09,12.38,48.68,42.75,48.14,44.62,46.15,44.49,38.48,41.21,41.47,37.57,37.17,35.96,42.29,46.99,44.21,52.26,50.89,51.4
US31428X1063,FEDEX,,,,25.74,32.41,41.79,43.87,35.52,36.8,42.71,55.24,59.87,61.0,60.97,61.98,58.26,64.55,69.76,73.13,70.39,70.14,68.2,68.5,64.25
US31620M1062,FIDELITY NAT.INFO.SVS.,,,,,,,,30.0,45.0,45.0,50.0,36.67,30.0,51.0,60.67,54.5,55.0,58.0,59.81,62.06,90.2,93.92,92.6,91.79
US31620R3030,FIDELITY NAT.FINANCIAL,,,,,,,47.64,38.92,30.75,37.91,38.37,36.9,26.22,33.69,31.41,28.38,29.0,32.89,30.47,30.31,43.0,51.96,53.08,51.35
US3167731005,FIFTH THIRD BANCORP,,,,,41.37,57.95,27.21,34.69,49.85,50.55,51.13,56.7,50.88,47.78,41.99,44.83,52.96,59.44,62.38,63.15,76.18,80.33,79.14,78.45
US3205171057,FIRST HORIZON,,,,49.19,41.28,48.68,47.14,37.71,45.89,48.46,46.92,57.09,57.12,52.88,56.71,54.02,57.06,63.38,64.2,64.46,64.85,61.66,59.28,
US3377381088,FISERV,,,,15.04,12.6,6.07,4.99,12.16,20.51,17.36,13.34,14.21,17.1,15.68,16.3,20.43,26.85,22.94,24.53,22.72,25.4,39.27,59.97,60.24
US3379321074,FIRSTENERGY,,,,9.73,3.09,14.59,21.55,11.6,28.3,32.65,31.77,30.19,35.43,28.41,28.63,31.85,34.16,27.15,39.87,43.14,77.97,83.62,77.86,68.07
US3434121022,FLUOR,,,,7.92,22.21,14.14,29.28,55.18,48.01,88.32,85.6,89.42,87.13,79.76,78.71,74.78,76.98,77.26,74.47,75.5,72.46,70.95,69.69,70.09
US3448491049,FOOT LOCKER,,,,,,25.98,25.31,21.62,22.59,24.86,24.46,24.18,23.35,29.72,30.89,38.75,38.41,39.53,38.67,46.07,44.94,57.75,52.83,51.58
US3453708600,FORD MOTOR,,,,,,,78.27,77.14,92.19,92.5,91.79,90.19,88.72,86.49,88.13,87.56,91.89,91.31,92.6,92.03,90.0,88.41,88.93,85.16
US3546131018,FRANKLIN RESOURCES,,,,,,,21.96,69.68,60.03,53.14,52.19,57.41,48.51,47.17,47.14,49.33,53.09,48.73,59.91,64.94,63.14,62.52,65.24,61.4
US35671D8570,FREEPORT-MCMORAN,,,,45.03,11.21,7.67,39.54,61.14,77.24,85.61,88.67,90.67,88.0,84.35,81.64,81.77,78.08,87.29,82.89,83.76,80.19,76.62,77.51,73.83
US35909D1090,FRONTIER COMMUNICATIONS PARENT,,,,13.91,13.97,19.01,11.17,19.69,19.98,23.78,26.71,26.1,25.55,23.16,21.8,26.67,29.56,29.5,27.98,25.14,19.79,16.82,24.51,19.62
US36467W1099,GAMESTOP 'A',,,,,,,21.24,33.71,23.73,37.32,44.72,41.48,34.24,32.29,33.92,33.02,33.92,38.77,38.67,35.3,35.16,33.56,30.04,16.78
US3647601083,GAP,,,,,,,71.03,65.93,84.51,87.71,87.1,86.38,86.2,88.49,87.83,85.21,95.9,95.12,94.45,94.41,93.33,93.34,91.78,84.8
US3695501086,GENERAL DYNAMICS,,,,31.97,20.29,40.3,9.22,19.08,36.92,37.26,37.84,39.85,40.79,40.65,35.47,46.36,51.9,56.72,62.9,55.59,62.75,62.32,61.14,65.91
US3703341046,GENERAL MILLS,,,,41.45,44.41,59.92,57.13,64.26,70.07,72.08,89.41,89.2,87.91,85.83,85.09,84.37,79.7,88.12,89.48,90.9,89.39,89.53,92.74,
US3724601055,GENUINE PARTS,,,,3.61,18.5,21.61,24.2,8.46,24.59,22.96,22.83,23.96,24.13,21.18,22.81,19.06,15.31,12.28,18.16,18.38,28.13,43.1,45.1,60.4
US37247D1063,GENWORTH FINANCIAL CL.A,,,,,,61.06,52.01,49.02,44.2,33.11,42.18,43.71,39.22,36.8,33.32,44.56,38.41,39.81,41.55,48.35,46.61,54.34,60.67,
US3755581036,GILEAD SCIENCES,,,,,,,29.27,57.23,34.52,25.81,37.14,38.66,51.54,62.67,65.95,87.07,90.95,97.69,85.15,85.39,87.37,87.99,87.38,
US37959E1029,GLOBE LIFE,,,,15.56,10.86,9.53,13.12,30.71,16.89,25.46,30.44,24.39,31.28,29.82,30.93,33.75,35.8,35.22,41.89,39.72,44.02,37.51,64.31,68.83
US38141G1040,GOLDMAN SACHS GP.,,,,55.39,39.35,73.15,77.38,78.68,69.55,65.86,70.58,69.49,72.77,71.18,73.94,73.37,76.42,69.0,77.66,81.47,77.83,81.6,81.26,74.52
US3825501014,GOODYEAR TIRE & RUB.,,,,18.96,27.48,32.07,14.25,25.42,74.75,73.52,68.48,72.38,74.86,77.82,77.31,78.5,77.89,76.82,75.05,75.4,71.19,73.1,75.64,74.09
US3846371041,GRAHAM HOLDINGS 'B',,,,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,37.5,43.75,37.5,29.38,31.25,39.48,37.15,37.5
US3848021040,WW GRAINGER,,,,15.19,12.35,28.32,31.39,52.37,51.25,51.33,50.46,50.2,50.93,47.6,75.51,74.68,75.43,74.96,75.35,78.46,81.78,78.53,78.79,76.75
US40434L1052,HP,,,,58.6,65.09,83.11,88.79,93.78,94.13,94.55,76.59,81.96,80.09,79.28,83.71,82.43,74.95,79.33,84.73,84.5,83.42,86.04,80.79,78.94
US4062161017,HALLIBURTON,,,,33.63,36.45,23.39,54.46,92.85,89.08,82.18,77.43,82.33,78.76,79.07,70.84,84.56,88.37,85.47,85.8,93.65,89.84,94.49,94.46,92.75
US4103451021,HANESBRANDS,,,,,,,,27.38,44.63,59.47,57.52,68.88,65.6,61.26,61.35,63.43,66.33,65.29,67.54,67.57,68.7,69.77,60.42,63.06
US4128221086,HARLEY-DAVIDSON,,,,,,,28.82,25.38,30.08,31.71,32.58,33.87,39.64,46.83,44.44,40.69,43.75,44.89,42.13,39.92,41.34,39.96,45.94,49.06
US4158641070,ENVIRI,,,,,,25.61,27.7,24.27,52.02,37.72,34.33,41.2,31.0,28.24,28.44,16.71,21.37,38.59,36.34,53.28,67.88,72.4,77.33,69.56
US4165151048,HARTFORD FINL.SVS.GP.,,,,42.97,38.91,65.04,16.9,58.99,43.14,49.91,75.84,58.03,53.16,54.02,53.63,51.78,55.05,55.44,71.61,67.62,65.29,80.66,71.48,
US4180561072,HASBRO,,,,10.69,7.68,15.23,30.54,24.04,83.6,90.28,85.23,85.34,89.08,85.54,89.11,91.45,90.86,95.76,94.74,93.71,93.11,96.69,96.55,
US42250P1030,HEALTHPEAK PROPERTIES,,,,,,46.23,33.51,32.22,22.08,38.55,46.97,53.95,54.4,78.87,83.01,83.86,89.99,90.08,89.93,89.57,88.16,84.83,80.31,
US4234521015,HELMERICH & PAYNE,,,,,,,,,16.3,11.64,13.35,13.74,9.56,7.67,8.02,17.76,12.06,15.04,25.05,24.39,19.66,23.32,41.68,46.75
US4278661081,HERSHEY,,,,11.41,9.18,32.41,30.78,34.8,25.84,28.62,67.98,65.72,67.22,65.54,73.8,86.68,84.12,86.9,88.54,89.25,94.38,95.4,95.66,95.88
US42809H1077,HESS,,,,9.36,10.8,20.55,19.36,53.86,68.36,77.2,83.57,79.67,82.85,79.54,76.07,73.04,66.99,69.29,81.99,84.05,91.55,86.82,85.21,83.38
US4364401012,HOLOGIC,,,,,,,24.14,19.83,22.16,24.33,20.68,19.41,17.55,19.25,15.43,14.36,20.38,26.67,43.18,42.38,68.62,71.33,69.15,62.0
US4370761029,HOME DEPOT,,,,63.12,64.99,60.8,58.62,56.57,57.11,71.94,71.4,70.77,65.79,74.33,73.41,81.3,78.59,83.32,81.48,80.0,76.37,74.31,72.52,70.83
US4385161066,HONEYWELL INTL.,,,,22.86,40.9,54.99,34.85,40.1,41.49,40.32,34.79,37.36,58.95,59.6,63.81,62.09,70.95,67.57,66.62,65.6,63.15,75.41,81.05,
US4404521001,HORMEL FOODS,,,,,,,,,52.43,64.34,73.82,68.86,77.52,82.0,81.03,81.88,84.12,90.64,94.49,94.99,93.29,90.38,94.91,93.32
US44107P1049,HOST HOTELS & RESORTS REIT,,,,,,53.07,44.88,41.07,50.09,44.28,35.32,68.03,56.67,57.61,59.25,51.23,60.83,70.03,66.9,86.95,84.57,78.75,81.49,72.98
US4448591028,HUMANA,,,,10.32,7.34,69.97,57.75,58.91,47.19,52.86,41.5,39.96,58.82,60.67,66.84,71.37,83.88,84.68,84.23,87.47,87.42,92.09,,
US4461501045,HUNTINGTON BCSH.,,,,6.96,6.11,15.99,12.68,27.78,43.95,48.19,45.38,52.69,40.51,46.8,44.56,46.78,49.03,60.45,64.51,74.08,76.38,78.87,78.66,76.86
US45073V1089,ITT,,,,23.94,16.06,26.16,32.4,52.05,69.74,76.77,79.42,68.71,68.07,74.31,73.69,66.83,59.55,61.85,61.69,67.11,64.57,73.75,73.2,74.82
US4523081093,ILLINOIS TOOL WORKS,,,,3.58,9.61,18.08,15.72,28.55,30.02,29.72,26.43,32.0,47.25,51.96,52.73,53.26,52.93,47.89,47.72,43.24,51.67,65.84,58.7,64.81
US4581401001,INTEL,,,,51.54,40.61,42.81,70.18,64.89,72.38,89.55,94.24,96.45,95.66,94.67,95.33,94.57,91.37,90.43,85.56,84.14,84.79,85.0,83.05,
US45866F1049,INTERCONTINENTAL EX.,,,,,,,35.68,30.16,35.02,38.54,29.05,32.32,41.98,39.31,42.52,48.44,57.48,61.43,61.9,64.34,65.64,63.08,58.19,58.11
US4592001014,INTERNATIONAL BUS.MCHS.,,,,35.56,69.85,81.99,97.2,97.32,91.56,89.95,97.62,94.76,90.81,93.43,92.45,95.71,94.24,96.35,97.73,97.66,97.71,96.62,96.48,95.78
US4595061015,INTL.FLAVORS & FRAG.,,,,8.63,6.4,6.65,9.03,17.42,28.25,33.51,30.04,42.26,49.35,67.5,69.53,67.7,67.82,67.05,71.63,77.88,84.27,84.49,87.17,
US4601461035,INTERNATIONAL PAPER,,,,,,,34.06,40.15,42.2,19.23,27.24,37.92,50.64,60.83,55.55,69.04,60.04,64.79,79.24,80.33,74.66,75.61,72.7,68.85
US4606901001,INTERPUBLIC GROUP,,,,30.64,33.61,30.7,23.82,24.59,33.36,48.11,43.11,48.01,50.04,51.28,41.31,59.85,62.85,55.95,57.26,65.95,65.03,70.42,87.68,
US4612021034,INTUIT,,,,41.97,36.53,38.09,39.44,35.93,43.76,45.1,62.77,60.03,63.0,45.68,56.42,62.66,69.13,80.07,88.29,94.23,93.07,89.63,90.21,90.77
US46120E6023,INTUITIVE SURGICAL,,,,,,,,,36.53,26.19,27.59,29.72,28.37,27.61,27.26,24.29,26.16,30.01,33.36,38.33,40.2,44.93,45.59,43.92
US46284V1017,IRON MOUNTAIN,,,,,,19.69,15.33,16.34,39.61,62.03,62.36,67.65,54.75,71.78,72.21,75.36,72.69,73.72,75.34,71.62,66.41,71.78,76.83,
US46625H1005,JP MORGAN CHASE & CO.,,,,23.49,21.83,48.11,45.82,42.66,80.01,81.62,81.3,86.36,83.57,81.85,76.96,73.51,80.66,88.33,90.97,86.36,83.84,85.69,80.81,77.11
US4663131039,JABIL,,,,30.19,30.19,24.17,16.36,42.92,36.47,29.97,51.47,56.71,38.16,42.08,46.53,35.06,58.61,57.27,59.03,72.94,68.35,70.86,65.9,70.34
US46982L1089,JACOBS SOLUTIONS,,,,,,36.83,38.61,36.62,30.29,47.69,64.55,66.08,73.29,71.87,67.99,72.65,59.95,53.83,58.37,58.91,73.39,91.26,90.85,86.51
US4781601046,JOHNSON & JOHNSON,,,,73.37,53.7,47.75,56.85,87.8,79.63,84.16,82.55,90.46,91.85,90.68,92.63,94.08,94.85,94.52,96.55,97.31,97.17,97.2,97.49,
US48203R1041,JUNIPER NETWORKS,,,,,,26.86,52.41,26.64,46.58,37.16,46.74,60.89,66.68,67.69,66.74,66.87,64.37,69.05,63.98,67.98,81.71,80.16,69.59,67.02
US4824801009,KLA,,,,21.3,6.7,36.03,29.66,25.97,33.59,36.97,37.51,36.54,54.68,62.82,58.99,61.05,59.38,55.56,54.9,55.26,64.54,64.24,58.73,56.13
US48666K1097,KB HOME,,,,6.86,10.58,13.99,13.35,32.88,34.73,38.21,37.09,32.97,28.3,31.41,31.59,32.96,40.72,44.37,42.48,52.01,49.6,75.57,76.62,74.19
US4878361082,KELLANOVA,,,,9.55,7.33,8.41,21.38,26.79,65.66,75.17,71.69,76.02,76.93,76.67,74.88,78.37,79.97,88.48,86.79,90.3,88.71,90.19,90.29,
US4932671088,KEYCORP,,,,7.92,7.03,16.3,19.25,18.47,34.37,50.84,52.67,51.59,50.83,56.26,53.6,59.55,59.21,61.44,77.66,72.18,68.36,67.26,71.62,71.24
US4943681035,KIMBERLY-CLARK,,,,22.07,54.4,55.23,61.42,61.2,78.67,73.74,80.61,83.6,89.66,66.96,74.18,63.88,66.67,75.67,75.65,77.19,74.25,78.56,79.76,
US49446R1095,KIMCO REALTY,,,,19.95,15.37,20.26,31.58,44.19,43.27,40.22,42.19,41.53,40.41,34.39,60.48,65.51,70.71,73.9,75.0,89.18,87.12,91.77,80.7,79.06
US5002551043,KOHL'S,,,,55.94,52.42,54.3,56.72,55.46,66.78,70.54,81.58,81.75,76.85,80.27,78.94,69.51,73.58,73.75,78.89,79.19,75.47,77.22,76.73,82.81
US5010441013,KROGER,,,,21.82,17.38,24.02,74.65,73.37,54.95,78.32,81.98,66.37,66.58,61.28,78.7,76.23,75.73,63.61,62.51,85.02,81.65,82.49,85.52,81.17
US50540R4092,LABORATORY CORP.OF AM. HDG.,,,,23.02,23.81,27.15,21.53,23.91,30.56,49.83,67.47,66.2,54.82,51.67,52.41,51.07,59.83,64.47,77.3,84.09,77.68,82.78,86.09,86.27
