ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
US8718291078,SYSCO,13031.09,20027.76,17476.16,19761.49,24093.46,24420.89,19260.34,22722.34,18980.66,13744.23,16535.97,17278.63,17188.32,18609.83,20994.96,23333.1,23145.11,30283.57,31643.73,32569.89,43526.35,37824.96,40269.14,38742.37
US8725401090,TJX,6337.28,7758.42,10871.37,10536.13,11097.23,12109.46,10701.82,12979.41,12555.52,8564.11,15340.34,17569.64,24344.39,30956.77,45324.66,47244.74,47476.29,48977.3,48345.82,55170.91,73466.44,81991.06,90563.31,91978.13
US87612E1064,TARGET,32178.55,28886.87,37059.43,27281.66,35000.13,46499.43,48328.7,48999.46,41542.25,25993.49,36389.36,42576.93,34399.18,38507.5,39992.18,48351.93,44731.47,40571.25,35468.11,34487.98,64968.74,88401.44,110888.4,68604.5
US8793691069,TELEFLEX,1188.97,1688.4,1838.75,1684.2,1918.27,2092.87,2631.43,2518.81,2488.71,1989.67,2140.89,2151.52,2495.6,2918.82,3861.95,4755.15,5468.56,7099.18,11209.16,11885.45,17427.63,19165.46,15387.62,11709.25
US8794338298,TELEPHONE & DATA SYS.,6904.8,4668.03,4647.52,2446.78,3190.17,3922.91,1849.31,2794.35,3317.36,1689.0,1701.89,1822.84,1293.53,2248.43,2612.4,2542.9,2624.29,2965.53,2878.33,3437.28,2733.1,1987.94,2163.75,1113.85
US88033G4073,TENET HEALTHCARE,7317.43,14089.93,19110.88,8005.47,7459.74,5124.0,3595.65,3285.08,2408.42,548.75,2593.29,3248.22,2228.21,3457.25,4179.42,4979.85,3019.98,1478.59,1530.2,1756.82,3951.13,4213.29,8751.11,5275.32
US8807701029,TERADYNE (XSC),11285.86,6499.15,5446.66,2381.56,4869.6,3314.7,2868.83,2839.09,1795.45,712.6,1876.42,2546.86,2508.69,3172.82,3376.18,4284.42,4248.04,5111.03,8213.12,5624.86,11427.12,19908.43,26656.04,13605.3
US8807791038,TEREX,763.12,446.77,556.02,491.27,1386.98,2353.91,2934.36,6567.78,6727.48,1643.67,2139.48,3380.25,1482.05,3106.15,4677.68,3022.19,2005.08,3339.03,4055.3,2031.91,2123.32,2417.88,3067.71,2883.6
US8816242098,TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,4478.6,9369.55,7883.7,9893.57,15745.87,18696.29,27197.88,24637.91,37552.53,37818.71,51870.06,47823.54,38016.2,35232.78,37950.45,54998.75,66639.0,36770.51,19222.09,15701.92,10702.47,10581.34,8837.66,10128.23
US8825081040,TEXAS INSTRUMENTS,75914.88,82039.88,48553.98,26022.37,50845.73,42541.48,51890.91,42735.84,46700.09,20120.51,32649.86,38160.1,33262.49,34621.6,48062.21,56474.99,55599.88,72932.38,102931.9,89316.63,119922.3,150661.8,174056.9,149948.9
US8832031012,TEXTRON,11406.57,6669.26,5856.35,5937.82,7761.13,10149.04,10189.99,11762.97,17771.5,3344.01,5099.71,6498.64,5143.32,6986.45,10335.09,11624.41,11496.89,13121.3,14906.95,11173.79,10180.52,11061.52,17016.82,14781.02
US88337F1057,ODP,3620.97,2177.91,5691.35,4563.77,5232.56,5423.5,9698.01,10626.87,3796.43,819.16,1771.94,1496.16,603.01,935.56,2803.7,4618.68,3094.82,2388.29,1827.06,1411.77,1466.4,1543.37,2025.8,2086.22
US8835561023,THERMO FISHER SCIENTIFIC,2373.55,5355.23,4242.09,3349.88,4103.11,4828.89,4888.53,18482.12,24229.34,14316.68,19472.51,22004.35,17011.24,22974.5,40238.23,50119.14,56611.96,55738.04,76140.94,90092.5,130270.0,184604.9,262924.6,215978.1
US8851601018,THOR INDUSTRIES,369.57,236.72,441.49,980.32,1609.07,2105.48,2271.21,2450.64,2123.66,730.71,1740.84,1895.36,1504.26,1982.44,2943.66,2982.82,2946.9,5261.23,7942.09,2745.96,4100.71,5148.5,5771.54,4040.13
US88579Y1010,3M,39280.55,47529.16,46348.33,48111.25,66673.44,63894.24,58894.7,57384.96,60139.44,39872.61,58526.88,61692.31,57280.02,65073.39,93027.19,104365.3,92750.94,107403.8,140188.3,109860.6,101474.1,100822.6,101576.8,66284.88
US88642R1095,TIDEWATER,2002.36,2476.17,1901.62,1752.05,1693.72,2035.0,2555.25,2683.93,3009.89,2075.47,2479.38,2768.51,2558.6,2226.12,2938.86,1611.69,326.9,160.5,534.74,694.59,756.37,350.32,442.1,1860.69
US8873891043,TIMKEN,1265.69,907.77,968.26,1209.33,1786.6,2348.88,2960.28,2746.86,3146.6,1894.37,2296.22,4634.41,3780.04,4584.36,5376.85,3785.14,2372.79,3089.24,3814.88,2868.45,4241.5,5829.55,5256.3,5140.79
US8894781033,TOLL BROTHERS,678.9,1482.82,1532.9,1431.92,2949.95,5126.6,5393.13,4946.69,3174.47,3438.78,3105.66,3163.65,3397.19,5465.09,6559.47,6012.33,5804.92,5034.49,7355.37,4791.31,5479.88,5426.71,8712.86,5657.43
US8910921084,TORO,472.9,466.37,558.99,796.71,1136.61,1893.75,1896.16,1913.88,2082.55,1173.28,1399.14,1943.58,1795.36,2507.69,3613.01,3557.95,4000.01,6048.68,6954.85,5914.0,8511.41,10207.46,10439.2,11773.77
US89417E1091,TRAVELERS COS.,7655.64,11750.23,9119.63,7706.12,9046.42,24816.95,30931.73,37047.05,34698.29,26420.43,27242.16,25573.32,24423.79,27104.86,32005.88,34104.87,34334.12,34774.46,37124.1,31719.7,35348.54,35556.95,38483.13,44493.82
US8962391004,TRIMBLE,487.79,560.71,404.52,358.24,1230.82,1712.79,1909.15,2821.25,3667.87,2583.43,3033.33,4795.02,5351.7,7543.41,8947.11,7006.55,5372.82,7555.09,10115.16,8265.24,10386.38,16704.23,21885.41,12469.34
US8965221091,TRINITY INDUSTRIES,1122.09,945.57,1004.85,870.26,1429.4,1620.74,2159.17,2807.76,2262.27,1253.47,1382.65,2122.16,2408.85,2827.41,4257.5,4359.39,3710.0,4226.64,5685.81,3012.29,2717.47,3012.72,2940.64,2407.1
US89832Q1094,TRUIST FINANCIAL,9060.27,14921.04,16359.95,17713.98,20940.67,23227.07,22727.62,23763.26,16744.43,15171.28,17444.84,18238.21,17546.51,20369.07,26371.05,28027.94,29497.46,38153.16,39225.15,33383.25,75543.94,64615.3,78157.88,57090.74
US9024941034,TYSON FOODS 'A',2046.43,1554.22,2913.81,2805.08,3322.51,4598.1,4324.12,4505.83,4377.23,2696.99,3760.83,5288.68,6179.78,5519.66,9043.4,12210.32,15681.71,17745.65,24106.86,15766.71,26859.32,18996.45,25544.06,18026.28
US9026531049,UDR,1017.1,1115.61,1426.79,1751.5,2319.05,3286.84,3215.61,4281.86,2663.35,1877.94,2512.38,4283.86,5497.96,5948.31,5855.0,7862.63,9843.91,9749.21,10313.96,10917.13,13757.27,11316.91,19085.79,12608.23
US9026811052,UGI,648.71,684.07,825.67,1030.73,1451.22,2095.04,2160.67,2886.66,2907.14,2634.67,2631.56,3488.51,3394.47,3686.57,4746.3,6548.71,5821.68,7971.08,8129.49,9274.71,9438.94,7286.66,9605.38,7773.9
US9029733048,US BANCORP,20706.45,22090.05,40832.07,40624.26,58745.28,58479.37,54290.55,63616.9,54804.19,43568.7,43048.59,51809.36,51622.3,59695.84,73782.63,80280.69,74637.31,87312.38,88915.5,73855.38,92602.56,70216.13,83288.75,66733.88
US9078181081,UNION PACIFIC,10859.31,12578.89,14159.14,15133.33,17730.04,17457.09,21330.32,24819.63,32990.82,24207.39,32240.68,45695.14,51177.14,59138.29,77375.5,105918.4,66792.19,85443.94,105559.3,101846.4,125504.3,140312.9,161959.6,127306.8
US9111631035,UNITED NATURAL FOODS,219.12,323.03,466.7,484.34,701.93,1248.04,1093.91,1527.53,1358.88,764.48,1151.93,1767.65,1950.64,2640.94,3740.12,3866.43,1980.63,2409.99,2483.25,543.4,468.73,896.48,2850.81,2316.08
US9113121068,UNITED PARCEL SER.'B',7548.6,9653.15,16923.5,29672.75,40753.58,51372.28,47782.38,49921.27,48910.01,37371.93,40516.17,52904.06,52962.18,53349.25,75213.0,78079.56,67211.63,79028.19,81862.81,67803.94,82030.31,120442.4,156287.7,126872.0
US9113631090,UNITED RENTALS,1233.86,944.66,1663.8,823.82,1483.94,1471.23,1820.75,2062.6,1575.03,546.22,590.09,1374.18,1851.26,4218.57,7271.53,10181.43,6733.76,8892.41,14539.21,8315.45,12533.75,16729.21,24055.95,24633.64
US9116841084,UNITED STATES CELLULAR,5504.32,3181.5,2402.19,1328.26,1886.47,2387.99,2659.2,3771.64,4600.86,2350.57,2278.99,2633.73,2248.93,1822.92,2136.68,2037.55,2095.23,2265.23,1961.2,2746.41,1925.28,1627.48,1676.62,1088.7
US9129091081,UNITED STATES STEEL,2915.94,1591.16,1607.57,1335.98,3616.76,5826.71,5450.36,8665.19,14281.64,4324.76,7901.47,8389.99,3810.18,3441.1,4267.67,3890.26,1167.26,5692.87,6158.05,3233.38,1940.13,3696.18,6434.24,5868.43
US91307C1027,UNITED THERAPEUTICS,736.14,297.73,210.54,348.98,488.65,1006.62,1597.71,1262.25,2075.84,1452.97,2834.66,3598.3,2756.31,2713.77,5679.62,6151.93,7146.02,6083.65,6393.07,4746.64,3865.07,6745.63,9731.48,12674.49
US91324P1021,UNITEDHEALTH GROUP,9018.12,20058.94,22064.73,25335.98,34130.88,57538.93,84744.63,72374.06,75203.75,32389.42,35418.27,39718.77,54026.2,55405.73,75808.81,97025.25,112123.6,152328.6,213640.5,239661.9,278520.9,332732.3,472941.0,495373.1
US9139031002,UNIVERSAL HEALTH SVS.'B',1021.36,3086.53,2378.91,2507.29,2915.97,2431.61,2378.32,2803.32,2560.41,1764.85,2776.71,3903.85,3466.79,4345.9,7393.01,10200.43,10968.47,9539.0,9933.06,9937.31,11523.43,10687.12,9480.76,9039.14
US91529Y1064,UNUM GROUP,7695.89,6463.22,6416.84,4233.94,4668.89,5319.04,6779.93,7118.02,8584.14,6158.79,6476.03,7681.22,6160.45,5728.05,9120.79,8804.5,8104.36,10196.98,12316.71,6426.83,6014.79,4672.0,5023.41,8162.54
US9170471026,URBAN OUTFITTERS,512.4,136.95,416.96,451.44,1468.66,3611.05,4168.45,3792.81,4525.64,2512.28,5895.8,5874.41,3974.2,5743.04,5465.18,4624.64,2669.06,3310.34,3795.19,3507.32,2720.81,2503.33,2873.87,2198.39
US9189052098,VALHI,1203.0,1318.82,1457.53,955.49,1786.85,1922.4,2147.98,2966.94,1813.02,1216.4,1587.05,2511.87,6835.32,4238.94,5961.73,2173.84,454.45,1173.49,2092.68,654.63,634.37,429.75,812.97,622.15
US91913Y1001,VALERO ENERGY,1108.11,2262.97,2311.71,3908.66,5573.21,11651.36,31915.1,30932.24,38547.03,11166.58,9452.85,13090.79,11782.24,18886.78,27193.93,25801.62,34047.1,30926.06,40218.09,31810.38,38457.63,23068.63,30707.64,48907.47
US9197941076,VALLEY NATIONAL,1691.96,2013.17,2529.57,2443.71,2740.21,2730.1,2679.97,3057.48,2287.05,2732.55,2161.61,2306.38,2105.44,1845.48,2019.88,2247.79,2293.74,3167.76,2966.23,2943.11,4617.54,3937.79,5794.75,5726.89
US92276F1003,VENTAS,284.58,384.85,791.66,790.98,1762.33,2314.23,3305.68,4406.91,6040.42,4810.34,6849.93,8244.41,15873.09,19116.66,16844.95,21102.61,18790.21,22138.93,21373.39,20885.44,21521.77,18368.95,20405.86,18007.29
US92343E1029,VERISIGN,19337.38,14649.39,8891.16,1897.96,3936.51,8558.75,5613.27,5841.5,8310.04,3702.2,4662.45,5618.84,5681.86,6055.61,7994.02,6751.77,9741.27,7954.98,11280.37,17926.54,22622.37,24693.38,28051.95,21780.01
US92343V1044,VERIZON COMMUNICATIONS,95593.31,135292.1,129839.2,106010.7,96875.06,112170.4,83280.94,108722.6,126278.2,96292.25,94110.56,101142.1,113583.2,123708.9,140638.7,194370.9,188063.3,217610.6,215924.7,232301.8,253937.1,243113.0,215122.8,165472.7
US92532F1003,VERTEX PHARMS.,897.54,4220.21,1843.22,1204.96,801.88,845.46,2742.84,4699.61,3073.28,4571.15,8244.28,7117.89,6926.48,9104.32,17370.52,28721.56,30745.54,18272.61,37900.02,42348.5,56302.84,61457.32,55833.68,74127.31
US9255501051,VIAVI SOLUTIONS,36490.48,40084.07,11524.39,3494.16,5223.12,4577.5,3899.69,3515.58,2918.95,784.36,1799.6,3224.05,2350.29,3158.34,3023.39,3181.03,1445.3,1882.43,1987.66,2295.64,3446.86,3429.18,4188.03,2379.03
US92556H2067,PARAMOUNT GLOBAL B,33246.52,64471.65,72227.25,66337.0,71702.19,57260.6,46094.29,22428.6,17043.81,5092.9,8785.99,12023.04,16581.66,22532.54,35748.16,26586.67,20440.41,24937.5,21392.23,14724.36,23628.41,21051.13,18310.39,10270.97
US92556V1061,VIATRIS,3254.98,3143.55,4709.32,4373.42,6778.59,4757.73,4297.6,4231.33,3499.42,3013.49,5631.91,9196.16,9152.94,11186.63,16615.98,21097.79,26593.19,20414.25,22696.61,14128.3,10374.26,23076.83,16363.08,13497.18
US9282981086,VISHAY INTERTECHNOLOGY,2349.17,1851.27,2803.42,1613.05,3309.23,2274.34,2331.45,2303.17,1962.39,588.93,1438.57,2210.41,1292.11,1394.06,1792.0,1914.84,1632.06,2168.3,2736.4,2379.44,2817.69,2745.33,2902.38,2794.78
US9290421091,VORNADO REALTY TRUST,2793.31,3327.36,3698.57,3990.67,6303.75,9685.03,11731.2,17258.71,13391.61,9315.26,12674.11,15304.54,14180.36,14953.7,16629.0,22116.22,18850.14,19725.31,14844.65,11818.91,12700.54,7145.18,8025.55,3991.7
US9291601097,VULCAN MATERIALS,3995.94,4834.51,4856.13,3805.99,4837.82,5592.5,6899.25,8485.88,7560.29,7663.95,6604.85,5695.4,5084.98,6745.49,7723.97,8656.84,12661.29,16558.5,16980.13,13046.32,19057.75,19652.77,27546.91,23273.33
US92939U1060,WEC ENERGY GROUP,2269.15,2729.95,2627.88,2901.12,3935.89,3944.98,4569.31,5551.81,5696.29,4908.25,5825.67,6880.54,8085.11,8478.07,9364.31,11893.78,16197.71,18510.95,20963.68,21853.12,29092.52,29029.44,30619.23,29575.14
US9297401088,WABTEC,917.94,608.56,530.35,608.82,747.15,980.89,1288.97,1488.53,1679.78,1927.32,1942.59,2535.7,3355.6,4192.06,7152.56,8363.58,6861.52,7394.87,7817.22,6787.2,14912.9,13931.89,17208.07,18152.23
US9311421039,WALMART,307864.7,237274.0,256505.3,222949.1,229588.6,223685.5,194851.2,192479.3,190348.4,219898.1,203653.6,192098.3,204659.8,228245.4,254622.8,276807.4,196275.9,212418.9,292535.1,270624.9,337169.7,407841.6,401352.4,382379.0
US9314271084,WALGREENS BOOTS ALLIANCE,29400.49,42229.99,34395.42,29903.24,37285.74,39190.38,44794.63,46047.93,37751.73,24342.99,36175.57,35937.29,28877.98,34978.32,54577.8,83055.88,91860.63,89305.31,71919.56,64465.55,52230.39,34457.98,45028.27,32223.13
US9388241096,WAFD,1047.84,1483.7,1484.44,1547.61,2021.05,2089.2,1999.03,2055.84,1845.77,1316.17,2171.31,1903.55,1506.4,1791.36,2370.56,2160.87,2214.25,3061.86,2972.57,2166.81,2862.65,1952.82,2177.17,2193.75
US94106L1098,WASTE MANAGEMENT,10649.89,17249.25,20033.15,14019.2,17240.89,17129.56,16748.21,19672.42,16607.66,16257.52,16555.13,17542.77,15057.39,15662.1,21052.38,23500.5,23829.44,31342.43,37472.85,37940.62,48346.48,49837.91,69816.94,64395.63
US9418481035,WATERS,3296.07,10675.47,5068.65,2857.12,4026.38,5654.05,4183.43,4969.71,7940.6,3603.09,5867.21,7097.25,6635.37,7575.43,8513.03,9386.92,10990.31,10828.85,15364.99,14289.45,15055.09,15351.83,22742.11,20351.85
US9427491025,WATTS WATER TECHS.,250.59,239.01,266.71,285.13,529.67,806.29,763.4,1045.88,937.69,730.37,911.82,1100.58,1004.7,1221.09,1783.39,1811.34,1393.24,1815.8,2109.06,1784.03,2752.02,3338.71,5356.08,3989.87
US9497461015,WELLS FARGO & CO,66410.25,95180.88,73690.63,79620.38,99643.5,105149.6,105067.0,120049.3,101268.4,98028.13,137995.1,163078.0,145338.3,180002.0,238676.8,283435.8,277660.6,276779.1,298973.6,216909.8,227539.4,124778.8,191307.3,157335.1
US95040Q1040,WELLTOWER,430.93,464.38,793.71,1054.65,1772.6,1999.67,1852.02,3122.87,3642.19,4365.75,5451.88,6924.93,10438.64,15915.92,15464.08,24795.08,24074.42,24264.24,23617.65,26073.47,33141.07,26966.23,37333.5,30973.77
US95058W1009,WENDY'S CLASS A,361.29,492.4,495.16,533.93,233.43,302.02,401.17,606.83,252.15,2320.66,2171.48,1932.86,2085.79,1838.1,3415.41,3298.36,2945.37,3475.02,3976.87,3695.95,5109.34,4912.68,5262.13,4820.8
US95082P1057,WESCO INTL.,383.31,290.19,199.28,222.03,358.27,1252.38,2024.29,2891.33,1739.4,813.41,1141.95,2243.1,2293.13,2949.85,4024.98,3389.93,1840.29,3231.43,3203.21,2241.17,2482.29,3928.36,6633.44,6365.62
US9581021055,WESTERN DIGITAL,470.36,424.48,1172.34,1227.44,2427.56,2225.45,4014.17,4535.98,6649.21,2536.89,9950.68,7790.19,7235.81,10350.63,19981.46,25704.64,13914.52,19397.95,23523.9,10700.02,18876.26,16852.13,20320.93,10021.86
US9621661043,WEYERHAEUSER,16933.23,10801.22,11689.81,10774.37,14068.09,16123.85,16136.4,16710.98,15450.95,6467.55,9117.97,10145.38,10014.86,15089.36,18422.6,18806.36,15304.15,22509.07,26615.27,16377.51,22503.29,25027.56,30845.66,22813.42
US9633201069,WHIRLPOOL,4842.47,3401.41,4907.24,3560.51,5060.55,4597.27,5650.95,6507.18,6309.5,3039.35,5991.25,6752.81,3627.04,7921.62,12312.71,15111.73,11517.24,13652.41,12118.94,6819.18,9323.86,11289.08,14253.97,7706.5
US9682232064,JOHN WILEY AND SONS A,834.97,1053.63,1140.28,1203.16,1323.18,1738.69,1849.29,1811.32,2079.45,1743.7,2055.85,2315.36,2256.52,1970.97,2730.59,2925.63,2187.86,2633.9,3139.12,2260.23,2282.43,2143.19,2671.93,1864.0
US9694571004,WILLIAMS,13286.55,17573.09,13152.03,1394.58,5088.56,9064.6,13276.75,15576.34,21236.39,8379.2,12292.37,14455.62,19462.34,22068.9,26359.82,33594.04,19268.95,23381.07,25207.5,26692.47,28749.8,24332.42,31639.39,40072.22
US9699041011,WILLIAMS-SONOMA,2595.04,1135.78,2445.13,3124.01,4082.83,4101.92,4980.41,3526.02,2747.39,830.52,2206.3,3751.47,3960.5,4291.48,5495.59,6969.3,5247.77,4250.85,4351.85,4043.83,5689.2,7799.69,12338.8,7649.93
US9778521024,WOLFSPEED,2518.56,2537.5,2131.14,1189.76,1312.74,2960.79,1915.36,1336.32,2342.59,1401.77,5841.84,7146.43,2555.33,3951.31,7546.33,3848.53,2748.22,2631.19,3644.74,4386.97,4970.8,11685.01,12989.59,8575.68
US98389B1008,XCEL ENERGY,3006.82,9813.53,9584.96,4378.39,6772.04,7286.18,7437.3,9382.69,9477.81,8329.85,9690.01,10835.65,13404.17,13022.55,13904.04,18164.23,18224.21,20673.68,24428.47,25317.33,34045.44,35032.27,36468.33,38367.59
US98421M1062,XEROX HOLDINGS,15070.44,3086.92,7608.05,5943.09,10927.62,14291.38,14069.88,16361.45,14966.44,6898.83,7354.96,15980.51,11040.94,8346.13,14461.86,15478.08,10761.84,8850.27,7421.18,4708.46,7970.85,4600.54,4041.51,2271.8
US9884981013,YUM! BRANDS,5954.85,4826.84,7175.82,7192.73,10118.85,13820.47,13269.94,15586.46,19464.42,14570.57,16355.54,22984.01,27173.88,30000.09,33671.43,31871.35,31502.2,23242.44,27502.04,28706.77,30467.0,32749.09,40704.44,36078.57
US9892071054,ZEBRA TECHNOLOGIES 'A',1431.38,991.73,1443.65,1529.85,3139.1,4038.48,3014.58,2450.57,2360.19,1321.15,1667.24,2147.53,1859.25,1999.23,2718.47,3941.85,3628.78,4526.9,5521.02,8577.91,13794.5,20491.09,31792.79,13238.39
US9897011071,ZIONS BANCORP.,5060.71,5431.93,4823.95,3608.62,5512.01,6099.77,6810.45,8814.97,4994.89,2826.07,1773.23,4311.91,3000.24,3941.86,5532.94,5787.95,5577.24,8768.01,10152.97,7829.62,8850.48,7124.66,9882.23,7355.21
ZAE000000220,AECI,315.23,267.65,149.5,309.85,598.73,813.72,982.25,1137.82,1358.74,655.62,1003.08,1485.65,1219.48,1206.17,1530.51,1483.42,705.14,900.69,984.08,707.26,932.22,651.19,771.54,543.25
ZAE000004875,NEDBANK GROUP,5277.06,5468.72,2529.62,3495.59,2553.26,5443.5,6981.18,8537.1,9139.39,4844.1,8400.62,10144.89,9113.51,11245.54,10231.63,11062.51,6017.95,8634.75,10304.18,9418.63,7617.44,4425.56,5580.36,6386.18
ZAE000005443,PICK N PAY STORES,843.8,910.5,455.62,749.35,1285.56,2001.91,2199.77,2282.17,2786.04,1971.43,2859.3,3514.52,2772.86,2519.08,2385.07,2216.57,2048.94,2275.98,2744.47,2324.72,2254.55,1688.42,1622.27,1646.96
ZAE000006284,SAPPI,2360.61,1708.55,2391.72,3190.21,3259.26,3522.15,2733.16,3984.1,3403.64,2184.49,2589.4,2760.38,1583.39,1970.02,1693.03,1975.07,2280.33,3659.18,4028.24,3162.71,1711.55,1224.12,1622.08,1653.3
ZAE000006896,SASOL,5034.49,4294.2,5850.4,8177.2,9538.01,14474.59,24299.35,22947.41,31281.12,19286.81,25836.95,33566.73,30755.25,27630.62,31921.55,24248.5,17630.47,19000.99,22585.39,18453.54,13585.91,5722.37,10209.11,10044.61
ZAE000011953,NETCARE,217.44,177.32,361.61,549.3,1248.2,1511.99,2157.43,3491.28,3146.08,1688.82,2675.49,3349.73,2411.23,3395.8,3667.48,4851.81,3188.09,3404.74,2987.7,2702.73,2002.7,1224.65,1431.88,1226.38
ZAE000012084,SHOPRITE,781.02,900.27,453.09,449.7,761.28,1244.44,1579.23,1977.12,3423.41,3115.67,4813.53,8186.17,9168.57,13752.68,8934.23,8331.07,5296.35,7202.59,10565.28,7816.68,5324.94,5636.1,7739.28,7854.39
ZAE000013181,ANGLO AMERICAN PLATINUM,6555.45,10078.68,8117.62,7913.74,9403.7,7988.07,15735.58,27880.37,34930.69,13329.78,25639.43,27635.24,17356.23,14186.86,10142.54,7951.94,3225.64,5214.36,7699.65,10084.8,25212.8,26064.58,30198.95,22216.24
ZAE000015228,HARMONY GOLD MNG.,515.29,447.72,946.01,2988.27,4197.55,3589.8,5276.19,6287.69,4125.4,4413.54,4385.34,5388.51,5075.26,3796.27,1077.4,814.61,439.74,1014.0,815.09,932.46,1985.91,3002.93,2572.72,2135.92
ZAE000018123,GOLD FIELDS,2187.68,1541.67,2246.38,6560.05,7024.42,6069.39,8695.66,10403.28,9450.62,6493.56,9383.22,13137.48,11177.09,8923.06,2419.61,3505.69,2119.15,2618.69,3590.06,2817.82,5681.05,8273.0,9685.91,9228.1
ZAE000022331,DISCOVERY,709.7,600.21,256.81,336.88,905.31,1807.96,2168.19,2258.41,2349.85,1653.24,2568.38,3527.16,3189.04,4338.37,4775.1,5699.37,5554.88,5420.86,9718.34,7312.35,5678.8,6959.2,6017.74,4879.96
ZAE000026639,BARLOWORLD,1541.83,1347.57,1046.98,1518.55,2266.45,4206.2,3969.69,4668.62,3212.74,1025.29,1392.98,2333.86,2148.52,2382.43,2206.75,1912.58,850.61,1833.74,2741.29,1702.43,1767.68,1246.77,1886.69,944.59
ZAE000028296,TRUWORTHS INTL.,512.86,224.75,180.75,366.86,677.72,1473.73,1848.81,2201.65,1786.89,1676.16,2696.72,4977.07,4215.69,5928.78,3408.06,2857.97,2527.36,2575.41,3373.29,2711.57,1558.54,1111.27,1398.94,1320.45
ZAE000042164,MTN GROUP,4517.25,5415.06,1805.24,2358.3,7067.51,12831.81,16318.36,22496.44,34942.03,21923.09,29468.55,38290.18,33555.01,39426.08,38792.97,35375.03,15827.03,17722.67,20790.88,11657.96,11115.48,7721.15,20154.38,14097.4
ZAE000054045,AFRICAN RAINBOW MINERALS,934.88,329.38,334.08,516.22,719.7,961.41,1356.28,2985.9,4683.57,2540.88,5008.47,6759.99,4527.07,4823.89,3906.02,2236.64,611.1,1574.39,2382.18,2196.2,2620.23,4001.38,3251.84,3802.78
ZAE000057428,REUNERT,281.61,350.36,328.32,471.82,674.86,1278.4,1605.67,2268.13,2052.28,1080.31,1557.25,2008.57,1556.91,1780.86,1317.37,959.93,809.78,916.39,1073.49,908.84,960.33,455.85,614.25,566.48
ZAE000063863,WOOLWORTHS HDG.,586.16,344.81,294.26,556.81,1016.09,1941.22,1976.96,2265.02,2104.69,1097.99,2019.49,3466.52,4035.43,7035.02,6036.81,6763.18,6737.45,5439.34,5528.92,4015.09,3644.2,2825.78,3417.99,3951.19
ZAE000066304,FIRSTRAND,7782.1,6042.32,3382.04,4670.74,7296.78,12976.93,16333.79,17742.16,16289.92,9824.45,14041.7,16626.39,14483.42,20599.67,19319.32,24365.72,15338.27,21810.29,30471.57,25565.35,25192.23,19491.65,21369.48,20479.64
ZAE000066692,ASPEN PHMCR.HDG.,235.63,232.42,184.59,334.12,696.85,1219.6,2026.87,1783.3,2173.83,1451.09,4313.71,6026.21,5227.62,9073.69,11704.91,16015.36,9114.37,9465.12,10231.44,4277.98,3891.6,3895.86,6418.92,3575.52
ZAE000070660,SANLAM,3707.54,3352.39,2033.81,2351.22,3499.66,6386.22,5768.5,6069.77,7784.7,4027.24,6673.22,8862.48,7504.25,11081.15,10674.69,13108.86,8464.28,9964.95,15224.79,12381.83,13255.48,8907.14,8282.79,6376.62
ZAE000071080,TIGER BRANDS,1907.26,1422.17,830.14,1386.65,1978.09,2902.72,3892.64,4148.96,4231.65,2684.83,4412.24,5566.54,5924.62,7329.5,4881.7,6106.84,3922.34,5587.64,7136.68,3612.69,2860.28,2690.25,2152.71,2225.83
ZAE000072328,GRINDROD,10.42,16.7,17.72,33.98,74.28,637.48,927.98,1036.85,1627.58,791.85,1118.85,1331.88,1038.22,1120.25,1607.78,1475.53,555.6,750.0,840.78,326.01,274.3,239.98,216.49,410.24
ZAE000073441,MURRAY & ROBERTS,260.7,148.53,201.99,491.23,681.19,810.03,1025.63,1887.58,4953.36,1723.18,2094.9,2015.2,1054.45,1297.35,1138.41,817.3,229.61,374.65,435.04,446.75,339.03,241.31,397.64,77.11
ZAE000083648,IMPALA PLATINUM,2664.39,3367.0,3097.59,4227.87,5786.44,5672.52,9854.76,14484.95,21901.26,9222.61,17410.15,22244.49,13094.48,12486.25,7424.5,4141.27,1187.37,2296.48,1925.38,1873.59,8200.9,10814.59,11953.29,10681.79
ZAE000093779,SANTAM,355.52,464.0,336.39,420.37,874.92,1451.88,1475.43,1459.0,1813.41,1023.71,1758.49,2354.18,2103.72,2676.16,2122.63,2218.0,1407.98,1970.07,2483.42,2372.58,2388.83,1996.98,1940.5,1735.26
ZAE000097580,SUN INTERNATIONAL,352.73,378.36,182.43,279.16,512.65,1177.61,1542.35,1986.8,2253.65,1065.22,1432.03,1771.11,1155.89,1270.72,1038.46,1271.64,655.77,694.01,532.75,598.82,390.14,222.43,470.43,532.73
ZAE000109815,STANDARD BANK GROUP,5703.09,5673.52,3446.05,4677.1,7857.89,15792.06,16164.59,18256.7,20099.86,13691.24,21584.39,25767.39,19432.73,22504.49,19991.08,20071.55,11853.24,17959.4,25591.78,20118.62,19496.52,14014.94,14211.35,16550.45
